System,Architecture,Password,Antivirus,Browsers,3rd Party Applications,Number of Users,Firewall,Security Patch,Peer to Peer Network,Total Security Rating
0.9,1.0,0.0,1.0,0.8,0.0,0.4,1.0,0.0,0.0,0.45671
0.9,1.0,0.0,1.0,0.8,0.6,0.0,0.0,0.0,1.0,0.49021
1.0,0.0,0.2,0.0,1.0,0.4,0.4,0.2,0.0,0.4,0.33340000000000003
0.9,1.0,1.0,0.0,0.3,0.05,0.05,0.0,1.0,0.0,0.4513
1.0,1.0,1.0,1.0,0.8,0.4,0.8,1.0,0.1,0.0,0.7099900000000001
0.9,0.8,0.0,0.0,0.8,0.0,0.4,1.0,1.0,0.4,0.4830500000000001
0.9,0.8,0.0,1.0,0.0,0.4,0.3,0.0,1.0,1.0,0.50665
1.0,1.0,1.0,0.3,1.0,0.6,0.05,1.0,1.0,0.4,0.7847500000000001
1.0,1.0,1.0,0.3,0.8,0.4,0.05,1.0,0.0,1.0,0.7047100000000001
1.0,0.8,0.2,0.3,0.3,0.6,0.8,0.0,1.0,1.0,0.5432600000000001
1.0,0.0,0.0,1.0,0.0,0.6,0.2,0.2,0.0,1.0,0.41348
1.0,0.8,0.0,0.3,0.8,1.0,0.2,0.0,0.1,0.4,0.42691
0.9,1.0,0.2,0.3,0.8,1.0,0.3,0.2,0.1,0.0,0.45355999999999996
0.9,0.0,1.0,1.0,0.6,1.0,0.2,1.0,1.0,1.0,0.86997
1.0,0.8,0.2,0.3,0.6,0.2,1.0,0.2,0.1,0.4,0.39333
1.0,1.0,0.2,0.0,1.0,0.2,0.2,0.0,1.0,1.0,0.4998
1.0,0.0,1.0,1.0,0.8,0.05,1.0,0.2,0.0,0.4,0.5267200000000001
0.9,1.0,0.2,0.0,0.8,1.0,0.05,0.0,0.0,1.0,0.47842
0.9,1.0,0.0,1.0,0.6,0.05,0.8,1.0,1.0,0.4,0.60325
0.9,0.8,0.2,0.3,0.8,0.6,0.3,0.2,1.0,0.4,0.5166700000000001
1.0,0.8,0.0,1.0,0.0,0.4,0.05,0.0,1.0,1.0,0.50829
0.9,0.0,0.0,1.0,0.6,0.2,0.0,1.0,0.1,0.0,0.4001
1.0,1.0,0.2,1.0,0.8,0.2,0.4,0.2,0.1,0.4,0.47011000000000003
1.0,0.0,1.0,0.0,0.3,0.6,0.2,1.0,0.1,0.0,0.51647
0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.1,0.0,0.32644
1.0,1.0,0.0,1.0,1.0,0.6,0.6,0.2,1.0,0.4,0.6002
0.9,1.0,0.2,0.0,1.0,0.0,0.2,0.0,0.1,0.0,0.27328
1.0,0.0,1.0,1.0,0.6,0.0,0.3,0.2,1.0,0.4,0.5831999999999999
1.0,1.0,1.0,0.3,0.0,0.6,0.05,0.2,0.0,0.4,0.51149
0.9,0.8,1.0,0.3,1.0,1.0,0.3,0.0,0.1,0.0,0.56016
0.9,1.0,1.0,1.0,0.8,1.0,0.3,1.0,0.1,0.4,0.80342
0.9,0.0,0.2,0.0,0.8,1.0,0.4,1.0,0.1,0.4,0.5067600000000001
0.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.42331
0.9,0.0,0.2,0.0,0.6,0.6,0.05,0.2,0.1,0.4,0.32171000000000005
1.0,0.8,0.0,1.0,0.8,0.0,0.05,0.0,0.0,1.0,0.40839
1.0,1.0,0.2,0.0,0.0,0.6,1.0,0.0,0.0,0.4,0.35331999999999997
0.9,0.0,0.2,1.0,1.0,0.2,0.2,0.2,0.1,0.4,0.4002
0.9,0.8,0.2,1.0,0.8,1.0,0.2,0.0,0.1,0.4,0.52036
0.9,0.8,1.0,0.3,0.8,0.2,0.3,1.0,1.0,1.0,0.7629300000000001
1.0,1.0,1.0,1.0,0.8,0.2,0.4,1.0,0.0,0.0,0.6599200000000001
0.9,0.8,0.2,1.0,0.6,1.0,0.2,0.2,0.1,1.0,0.59358
1.0,0.0,0.0,0.0,0.3,0.6,0.8,0.0,0.0,0.4,0.26677999999999996
0.9,0.8,1.0,1.0,1.0,0.4,0.3,0.2,0.0,0.0,0.56679
1.0,1.0,1.0,0.0,0.0,0.4,0.0,0.2,0.0,1.0,0.51298
1.0,0.8,0.2,1.0,0.8,0.2,0.0,0.0,0.0,0.0,0.36684
0.9,0.0,0.0,1.0,1.0,0.05,0.4,0.0,1.0,0.0,0.37685
0.9,0.8,0.0,1.0,0.8,0.2,0.3,1.0,0.0,0.0,0.46677
0.9,1.0,0.0,0.0,0.8,1.0,0.4,0.2,0.1,0.4,0.4335
1.0,0.8,0.2,1.0,0.6,0.05,0.0,1.0,1.0,0.0,0.56654
1.0,1.0,0.2,0.0,0.8,1.0,0.6,1.0,0.0,1.0,0.6399800000000001
0.9,1.0,0.0,1.0,0.6,0.2,0.6,0.0,1.0,1.0,0.54335
0.9,0.8,0.2,1.0,1.0,0.6,0.4,1.0,0.1,1.0,0.6801
1.0,0.0,0.0,0.3,0.6,0.2,0.0,0.2,1.0,0.4,0.36326
1.0,0.0,0.2,0.3,0.8,0.6,0.0,0.0,1.0,1.0,0.49666
0.9,1.0,1.0,1.0,0.0,0.4,0.0,0.0,0.1,1.0,0.5865400000000001
1.0,0.0,1.0,0.3,1.0,0.6,0.05,1.0,1.0,0.4,0.71815
1.0,1.0,0.2,0.0,0.8,0.4,0.6,0.2,0.0,0.4,0.39332
0.9,1.0,0.0,1.0,0.6,0.6,1.0,1.0,0.0,0.4,0.5835100000000001
0.9,1.0,1.0,0.3,0.8,0.05,0.8,1.0,0.1,0.0,0.5831000000000002
0.9,1.0,0.0,0.3,0.0,0.2,0.4,1.0,1.0,1.0,0.5596500000000001
0.9,0.8,0.0,1.0,0.0,0.4,0.2,0.0,0.1,1.0,0.41340000000000005
0.9,0.0,1.0,0.3,0.3,0.05,0.0,0.0,0.1,0.0,0.32318
0.9,1.0,0.2,1.0,1.0,0.6,0.2,0.2,0.0,1.0,0.57019
0.9,0.0,1.0,0.3,1.0,0.05,0.8,0.0,0.1,0.4,0.4366200000000001
0.9,0.0,0.0,1.0,0.8,0.05,0.0,0.0,0.1,1.0,0.36012
1.0,0.8,1.0,1.0,1.0,0.2,0.6,1.0,0.0,0.4,0.7066000000000001
0.9,0.0,1.0,0.3,0.3,0.05,0.3,0.2,0.0,0.4,0.38981
0.9,0.0,1.0,0.0,1.0,0.0,0.8,0.2,1.0,0.0,0.47647000000000006
1.0,0.0,0.0,1.0,0.6,0.6,0.8,0.2,0.0,0.0,0.37370000000000003
1.0,0.8,0.0,0.3,0.8,0.6,0.3,0.2,0.0,0.0,0.35350000000000004
1.0,1.0,1.0,0.0,0.8,0.2,0.3,1.0,0.1,0.4,0.60633
1.0,0.8,0.2,0.3,0.3,0.05,1.0,1.0,0.1,1.0,0.5197499999999999
1.0,1.0,0.0,1.0,0.8,0.6,0.8,0.0,0.0,1.0,0.5269199999999999
1.0,0.0,0.2,1.0,0.8,0.2,0.05,0.2,0.1,0.0,0.35186
1.0,0.0,0.2,1.0,0.3,0.05,0.6,0.2,1.0,0.4,0.44665999999999995
1.0,0.0,0.0,1.0,0.0,1.0,0.3,1.0,0.0,0.0,0.47691999999999996
0.9,0.8,1.0,0.3,0.6,0.6,1.0,0.0,1.0,1.0,0.69319
0.9,0.0,0.2,1.0,0.8,0.05,0.4,1.0,0.1,1.0,0.5399799999999999
0.9,0.0,0.2,0.3,0.0,0.05,0.6,1.0,0.1,1.0,0.42308
0.9,1.0,0.0,0.3,0.3,0.0,0.4,0.0,1.0,1.0,0.41977000000000003
0.9,1.0,0.2,0.3,0.8,0.2,0.4,1.0,0.1,0.4,0.4965400000000001
1.0,0.8,0.0,1.0,0.8,0.2,0.3,0.2,0.0,0.4,0.41016
0.9,0.8,0.2,1.0,0.0,0.05,0.05,0.0,1.0,1.0,0.48484
1.0,1.0,0.2,1.0,1.0,0.6,0.8,0.0,0.0,1.0,0.57358
1.0,0.0,0.2,1.0,1.0,0.0,0.05,0.0,1.0,1.0,0.5016700000000001
0.9,0.0,0.0,0.0,0.6,0.6,0.6,1.0,0.0,0.4,0.40335
0.9,0.0,0.2,1.0,0.8,1.0,1.0,0.0,0.1,0.0,0.4538399999999999
1.0,0.8,1.0,0.3,0.3,0.2,0.4,1.0,0.0,1.0,0.6429600000000001
0.9,1.0,1.0,1.0,0.8,0.4,1.0,0.2,1.0,0.4,0.72999
0.9,0.0,0.2,0.0,0.6,0.05,0.4,1.0,0.1,0.4,0.36648000000000003
1.0,1.0,0.2,1.0,0.0,0.05,0.6,0.2,0.1,1.0,0.46325000000000005
1.0,1.0,0.0,1.0,0.8,0.05,0.05,0.0,1.0,0.4,0.46835000000000004
0.9,0.0,0.2,0.0,0.8,0.6,0.6,1.0,0.1,0.4,0.45999999999999996
1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.2,0.1,1.0,0.52347
1.0,0.8,0.2,1.0,0.3,0.6,0.05,1.0,0.0,0.0,0.52175
0.9,0.8,1.0,1.0,0.3,0.6,0.2,0.0,0.0,0.4,0.5567300000000001
0.9,0.0,0.2,0.0,0.3,0.6,0.05,1.0,1.0,0.0,0.4581799999999999
0.9,0.0,0.0,0.3,1.0,1.0,0.3,1.0,0.0,1.0,0.56349
0.9,1.0,0.2,1.0,0.8,0.0,0.4,0.0,0.1,0.0,0.3668
1.0,0.0,1.0,0.3,0.0,0.2,0.4,1.0,1.0,1.0,0.66954
1.0,1.0,0.2,0.3,0.8,0.05,0.8,0.0,1.0,1.0,0.5165
1.0,0.0,0.0,0.0,1.0,0.05,0.6,0.2,1.0,0.0,0.31996
0.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.6296700000000001
0.9,0.0,0.2,1.0,0.6,0.0,1.0,1.0,0.0,1.0,0.52999
1.0,0.8,0.0,0.3,0.8,1.0,0.05,0.0,1.0,0.0,0.47185
0.9,1.0,0.0,1.0,0.8,0.6,0.2,1.0,0.1,0.4,0.58014
1.0,1.0,1.0,0.0,0.8,0.0,1.0,0.0,1.0,1.0,0.6196400000000001
0.9,0.0,1.0,0.0,0.8,0.2,0.8,0.2,0.1,1.0,0.49982000000000004
0.9,1.0,1.0,0.3,0.6,0.05,0.4,0.0,1.0,0.4,0.55305
0.9,1.0,0.0,1.0,0.6,0.0,0.2,0.0,0.1,0.4,0.35341999999999996
0.9,0.0,1.0,0.3,0.6,0.05,1.0,1.0,0.0,0.0,0.49983000000000005
0.9,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.36629999999999996
1.0,0.8,0.2,1.0,0.0,0.6,0.6,1.0,1.0,0.4,0.65994
0.9,1.0,0.2,1.0,0.6,1.0,0.2,1.0,0.0,0.0,0.60357
1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7669
0.9,0.8,0.0,1.0,0.8,0.2,0.0,0.2,0.0,0.0,0.35019
1.0,1.0,0.0,1.0,0.3,0.2,0.2,0.2,1.0,1.0,0.54658
0.9,0.0,0.2,1.0,0.6,0.4,1.0,1.0,0.0,0.0,0.48353
1.0,0.8,0.2,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.5264599999999999
0.9,0.0,0.2,1.0,1.0,0.2,1.0,1.0,0.0,0.0,0.48353
1.0,0.0,0.2,0.3,0.6,1.0,0.6,0.0,1.0,0.0,0.45687999999999995
1.0,0.8,0.0,1.0,0.6,0.05,0.05,0.0,0.1,0.0,0.31179999999999997
0.9,1.0,0.2,0.3,0.8,1.0,0.0,0.2,1.0,1.0,0.6333500000000001
0.9,1.0,0.0,0.3,0.3,0.6,0.2,0.0,0.0,0.4,0.33341
1.0,1.0,0.0,1.0,0.3,0.2,0.0,0.2,0.0,1.0,0.44000000000000006
1.0,0.0,0.0,0.3,0.6,0.2,0.3,1.0,0.0,0.4,0.37994000000000006
0.9,0.0,0.0,1.0,0.8,0.4,0.8,0.0,0.1,1.0,0.43360000000000004
0.9,0.0,0.2,1.0,1.0,0.05,0.4,1.0,1.0,1.0,0.64325
0.9,0.0,0.0,0.3,0.8,1.0,0.8,0.2,0.1,0.0,0.37035999999999997
1.0,0.8,1.0,1.0,1.0,0.05,0.05,1.0,0.0,0.4,0.6681900000000001
0.9,0.8,1.0,0.0,0.8,1.0,1.0,0.0,1.0,0.0,0.63003
0.9,1.0,1.0,0.0,0.3,0.05,0.8,1.0,0.1,0.0,0.5196400000000001
0.9,0.0,0.2,1.0,0.0,0.6,0.8,0.0,1.0,0.0,0.43018999999999996
0.9,0.8,0.0,1.0,0.6,0.6,1.0,0.2,0.1,0.0,0.43366
0.9,1.0,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.8367699999999999
0.9,1.0,0.0,0.0,0.6,0.0,0.6,1.0,0.1,0.4,0.39978
0.9,0.0,0.2,1.0,0.0,0.4,0.8,1.0,0.1,1.0,0.5466599999999999
0.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.4995
0.9,1.0,1.0,1.0,0.6,0.2,0.6,0.2,0.0,0.4,0.5766500000000001
1.0,0.8,0.2,0.3,0.3,0.0,0.8,1.0,0.0,0.0,0.39649999999999996
0.9,0.8,1.0,0.0,0.8,0.2,1.0,1.0,0.0,0.4,0.59641
0.9,1.0,0.2,0.3,0.8,0.05,0.2,1.0,0.0,0.0,0.4198700000000001
0.9,0.0,0.0,0.0,0.6,1.0,0.3,1.0,0.0,0.4,0.44677
1.0,0.0,0.2,0.3,0.8,0.4,0.8,1.0,0.0,0.0,0.43006
0.9,0.8,0.0,0.3,1.0,0.2,0.2,0.2,1.0,0.4,0.43995000000000006
0.9,1.0,0.2,1.0,0.0,0.05,0.6,0.0,1.0,0.4,0.45659
1.0,0.0,1.0,1.0,0.8,1.0,0.3,1.0,0.0,1.0,0.7967600000000001
1.0,1.0,0.2,0.0,0.6,0.0,0.2,0.0,0.0,1.0,0.34646000000000005
0.9,1.0,1.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.42318
0.9,1.0,0.0,1.0,0.0,0.2,0.8,0.0,1.0,0.0,0.41005
0.9,0.8,1.0,0.3,0.3,0.6,0.8,1.0,0.0,1.0,0.69977
1.0,0.0,0.0,1.0,0.3,0.0,1.0,1.0,0.0,0.4,0.42669999999999997
0.9,1.0,0.2,1.0,0.8,0.0,0.8,1.0,0.0,0.4,0.5433300000000001
1.0,1.0,0.2,1.0,0.0,0.2,0.2,0.0,0.0,0.4,0.37336
0.9,0.8,0.0,1.0,0.3,0.6,0.0,0.0,0.0,0.4,0.38355
0.9,0.0,0.0,1.0,0.8,0.05,0.0,1.0,0.1,1.0,0.4933199999999999
1.0,0.8,1.0,0.3,0.0,0.2,0.6,0.0,1.0,0.0,0.49639999999999995
1.0,0.8,1.0,0.3,1.0,1.0,0.0,0.2,0.1,0.0,0.58677
0.9,0.8,0.2,1.0,0.3,1.0,0.2,1.0,0.0,0.4,0.61017
1.0,0.8,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.45348
1.0,0.0,0.0,0.3,0.0,1.0,0.2,1.0,0.0,0.0,0.40343999999999997
1.0,0.0,0.2,1.0,0.8,0.05,1.0,1.0,0.1,0.0,0.47011000000000003
0.9,0.0,0.0,0.3,0.8,0.4,0.8,0.2,0.0,0.0,0.28021
1.0,0.0,0.2,0.0,0.8,0.0,0.2,0.2,1.0,1.0,0.41975999999999997
0.9,0.8,1.0,0.0,1.0,0.4,0.05,0.2,0.1,0.0,0.46823000000000004
0.9,0.8,0.0,0.0,1.0,1.0,0.8,0.2,1.0,1.0,0.59675
0.9,1.0,1.0,1.0,0.3,0.4,0.2,0.0,1.0,1.0,0.7031700000000001
1.0,0.8,0.0,1.0,1.0,0.4,0.0,0.2,0.1,1.0,0.5101500000000001
0.9,0.0,0.2,1.0,1.0,0.4,0.6,0.0,0.0,0.0,0.36368999999999996
1.0,0.8,0.2,1.0,0.6,0.0,0.2,1.0,0.0,1.0,0.56654
0.9,0.0,0.0,0.3,1.0,0.2,0.05,0.2,0.0,1.0,0.3417
1.0,0.8,1.0,0.3,0.8,0.05,1.0,1.0,0.0,0.0,0.57646
1.0,0.8,0.2,1.0,0.0,0.05,1.0,1.0,1.0,0.0,0.55986
0.9,0.8,0.0,1.0,0.3,0.0,0.05,0.2,1.0,0.0,0.39164
0.9,1.0,0.0,0.0,1.0,0.2,1.0,0.2,0.1,0.0,0.32005999999999996
0.9,0.8,0.2,1.0,0.6,0.0,0.2,0.0,1.0,1.0,0.52325
0.9,0.8,0.0,1.0,1.0,0.4,0.8,0.2,0.1,1.0,0.52688
0.9,0.0,0.0,0.0,0.6,1.0,0.05,0.2,1.0,1.0,0.49169999999999997
0.9,1.0,0.0,1.0,0.8,0.4,0.3,1.0,1.0,1.0,0.7066100000000001
1.0,0.0,0.2,0.0,0.3,0.2,0.4,0.2,0.0,1.0,0.31986000000000003
1.0,1.0,0.2,0.3,0.0,0.4,0.0,0.2,0.1,0.4,0.35989000000000004
0.9,1.0,1.0,1.0,1.0,0.05,0.0,1.0,0.1,1.0,0.73978
1.0,1.0,0.2,1.0,1.0,0.2,0.3,0.2,1.0,1.0,0.62998
0.9,0.0,0.0,1.0,0.6,0.05,0.2,0.2,0.0,1.0,0.37009000000000003
0.9,0.0,0.0,0.3,0.6,0.05,1.0,1.0,0.0,0.0,0.33333
1.0,1.0,0.2,0.3,0.3,0.0,0.0,1.0,0.1,1.0,0.49299
0.9,0.0,0.2,1.0,1.0,0.0,0.3,0.0,0.0,0.4,0.34019
0.9,1.0,0.0,0.3,0.8,0.0,0.0,1.0,0.1,1.0,0.4831
0.9,0.8,1.0,0.0,0.3,0.4,0.0,0.2,1.0,1.0,0.60961
1.0,0.0,1.0,0.3,0.6,0.05,1.0,0.2,1.0,0.0,0.50316
0.9,0.8,1.0,0.3,0.0,0.0,0.4,0.0,0.0,1.0,0.45301
1.0,0.8,1.0,1.0,0.6,1.0,0.6,0.0,0.0,1.0,0.7135
0.9,0.0,0.2,0.3,0.6,0.2,0.4,0.0,0.1,0.4,0.28338
0.9,0.8,0.0,0.0,0.0,1.0,0.3,0.0,1.0,0.0,0.38671
0.9,1.0,0.0,0.0,0.6,0.05,0.0,0.0,0.1,1.0,0.31316
0.9,0.8,1.0,0.3,1.0,1.0,0.6,1.0,1.0,0.4,0.8332499999999999
1.0,1.0,0.0,1.0,0.6,0.05,0.8,1.0,0.1,1.0,0.58327
1.0,0.0,0.2,1.0,0.8,0.2,0.8,0.2,1.0,0.0,0.46682000000000007
0.9,1.0,0.0,0.3,0.0,0.2,0.2,0.0,0.1,1.0,0.32986
1.0,0.8,0.0,1.0,0.0,0.6,0.05,1.0,0.1,0.0,0.47840000000000005
0.9,0.0,0.0,1.0,0.8,0.6,0.4,0.2,1.0,0.0,0.4636100000000001
0.9,1.0,1.0,1.0,0.0,1.0,0.6,0.2,0.1,1.0,0.71338
1.0,0.8,0.0,1.0,0.8,0.0,0.2,0.2,1.0,0.4,0.48
0.9,1.0,0.2,1.0,0.0,0.05,0.3,1.0,1.0,1.0,0.63971
0.9,1.0,1.0,0.3,0.8,0.2,0.8,1.0,0.0,1.0,0.69305
1.0,1.0,0.2,1.0,0.8,0.2,1.0,0.2,1.0,0.4,0.58006
0.9,0.8,1.0,0.0,1.0,1.0,0.2,0.0,0.0,1.0,0.6166699999999999
0.9,1.0,0.0,0.3,0.8,0.05,0.2,1.0,0.1,1.0,0.49646000000000007
0.9,1.0,0.0,1.0,0.8,0.4,0.6,0.2,0.0,0.4,0.4502300000000001
0.9,1.0,0.2,1.0,0.8,0.2,1.0,1.0,1.0,0.4,0.6766300000000001
0.9,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.28313
0.9,0.0,1.0,1.0,0.0,0.6,0.8,1.0,0.1,0.4,0.64664
0.9,0.0,0.2,1.0,1.0,1.0,1.0,0.2,0.0,0.0,0.48385
0.9,1.0,1.0,0.0,0.8,1.0,0.3,0.0,1.0,0.4,0.65993
0.9,0.0,1.0,0.0,0.0,1.0,0.6,0.0,1.0,0.4,0.54991
1.0,0.8,1.0,1.0,0.3,1.0,1.0,1.0,0.0,0.0,0.74012
0.9,0.0,1.0,0.0,1.0,0.2,1.0,0.2,0.1,0.0,0.41996
0.9,0.8,1.0,0.0,0.6,0.2,0.6,1.0,0.0,1.0,0.62963
0.9,1.0,1.0,0.3,0.8,0.2,0.0,0.0,1.0,0.4,0.57309
1.0,1.0,0.0,0.0,0.0,0.4,1.0,0.0,0.1,0.4,0.30328999999999995
0.9,0.8,0.0,0.0,0.3,0.6,0.05,1.0,0.1,0.0,0.38825000000000004
0.9,0.8,0.0,0.0,0.6,0.05,1.0,0.0,0.1,0.0,0.23334000000000002
0.9,0.0,0.0,1.0,0.6,1.0,0.0,0.2,1.0,1.0,0.59023
0.9,0.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.75023
0.9,0.8,0.2,1.0,0.8,0.4,0.6,1.0,0.1,0.4,0.5867600000000001
1.0,0.0,0.2,0.3,0.0,0.2,0.8,0.0,1.0,0.4,0.35656
0.9,1.0,1.0,1.0,0.8,0.4,0.3,1.0,1.0,0.4,0.8131700000000001
1.0,0.8,1.0,1.0,0.0,1.0,0.3,1.0,0.0,1.0,0.7966
0.9,0.0,0.2,1.0,0.3,0.0,0.0,0.0,1.0,0.4,0.38331
1.0,0.8,0.0,0.3,1.0,1.0,0.0,1.0,0.0,0.0,0.51684
0.9,1.0,0.2,0.3,0.8,0.0,0.2,0.2,1.0,0.0,0.40653000000000006
0.9,0.8,0.2,1.0,1.0,0.0,0.3,0.2,0.0,0.0,0.38015
0.9,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,0.4,0.44026
0.9,0.0,0.0,1.0,0.8,1.0,0.3,1.0,0.1,0.0,0.5303600000000002
0.9,0.8,1.0,0.3,0.3,0.6,0.4,1.0,0.0,0.0,0.58651
0.9,1.0,0.2,1.0,0.6,1.0,0.6,0.2,0.0,0.0,0.5103700000000001
0.9,1.0,0.2,0.3,0.6,0.4,1.0,0.0,0.0,1.0,0.44669
1.0,0.8,1.0,0.0,0.8,0.4,0.05,0.2,1.0,0.4,0.59473
0.9,0.8,1.0,0.3,0.8,0.0,0.8,0.0,0.1,1.0,0.5298
1.0,1.0,0.2,1.0,0.8,0.2,0.0,0.2,0.1,0.0,0.41679000000000005
0.9,0.8,0.0,0.3,0.8,0.0,0.8,1.0,0.1,0.4,0.43656000000000006
1.0,0.0,0.0,1.0,0.0,1.0,0.4,0.2,0.1,1.0,0.4835900000000001
1.0,0.8,0.2,1.0,0.8,0.05,0.6,0.0,0.1,1.0,0.47673000000000004
0.9,1.0,0.2,1.0,0.8,0.6,0.3,0.0,1.0,0.0,0.53353
0.9,0.0,0.2,0.0,0.8,1.0,0.2,0.0,0.1,0.0,0.32692
0.9,0.8,0.0,1.0,0.8,0.05,0.0,0.0,0.0,0.0,0.30351
0.9,0.0,0.0,0.3,0.3,0.6,0.4,1.0,0.0,0.0,0.36673
0.9,1.0,0.0,1.0,1.0,0.6,1.0,0.2,0.0,1.0,0.5636099999999999
1.0,0.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,0.4,0.6136400000000001
0.9,0.8,0.2,1.0,0.8,0.2,0.2,0.2,0.1,0.0,0.40015999999999996
1.0,1.0,1.0,0.3,0.8,0.6,0.8,1.0,1.0,0.4,0.79644
0.9,0.0,1.0,0.3,0.8,0.2,0.0,0.0,0.1,0.0,0.37662000000000007
0.9,1.0,0.2,0.3,0.3,0.4,0.3,0.0,1.0,0.4,0.44323000000000007
0.9,1.0,0.0,0.3,0.8,0.0,1.0,0.0,0.1,0.4,0.32336
0.9,0.8,1.0,1.0,0.0,1.0,0.4,0.2,0.0,0.4,0.6234500000000001
0.9,1.0,0.0,1.0,0.8,0.05,0.3,0.2,0.0,0.4,0.39345
0.9,0.0,0.2,0.3,0.3,0.0,0.8,1.0,0.0,1.0,0.43313000000000007
0.9,1.0,1.0,0.3,1.0,0.4,0.4,0.2,0.0,0.0,0.51331
1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7669
1.0,0.0,1.0,0.0,0.3,0.05,0.05,1.0,0.1,1.0,0.53788
1.0,0.0,0.2,0.0,0.3,1.0,0.6,0.0,0.1,1.0,0.41677
1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.0,0.1,0.0,0.6502700000000001
1.0,1.0,0.2,0.0,0.6,1.0,0.6,0.0,0.1,1.0,0.50341
1.0,0.0,1.0,1.0,0.8,0.6,1.0,0.2,0.1,0.0,0.57023
1.0,0.8,1.0,1.0,0.8,1.0,0.8,1.0,0.0,0.4,0.8068000000000002
0.9,0.0,0.2,1.0,0.8,1.0,0.8,0.0,1.0,0.4,0.57703
1.0,0.8,0.2,1.0,0.0,1.0,0.8,1.0,0.0,0.4,0.62016
0.9,0.8,0.2,1.0,0.3,0.4,0.3,1.0,0.0,1.0,0.59329
0.9,0.8,1.0,0.0,0.3,1.0,0.4,0.2,0.1,0.4,0.55328
1.0,0.8,1.0,0.3,0.0,0.05,0.2,0.0,1.0,0.0,0.46299999999999997
1.0,0.0,1.0,0.0,0.6,0.05,0.8,1.0,0.0,0.4,0.51304
1.0,1.0,0.2,0.3,1.0,0.05,1.0,0.2,0.1,0.4,0.41333000000000003
1.0,1.0,0.2,0.3,0.6,0.0,0.8,0.2,0.0,1.0,0.4232
0.9,0.0,0.0,0.0,0.8,1.0,1.0,0.2,0.1,0.0,0.34698
0.9,0.8,1.0,0.0,0.8,0.4,0.0,1.0,0.1,0.4,0.59972
1.0,1.0,0.0,1.0,0.6,1.0,0.8,0.2,0.1,0.4,0.54369
0.9,1.0,0.0,0.0,0.8,0.4,0.0,1.0,1.0,0.0,0.49649
0.9,0.8,0.0,1.0,0.6,0.6,0.8,1.0,1.0,1.0,0.72335
1.0,0.8,0.2,0.3,0.0,0.2,1.0,0.2,0.0,0.0,0.3033
0.9,1.0,1.0,0.3,1.0,1.0,0.0,0.0,1.0,0.4,0.6933300000000001
0.9,0.0,0.0,1.0,0.8,1.0,0.4,0.0,1.0,0.0,0.49041000000000007
1.0,1.0,1.0,0.0,0.3,1.0,0.6,0.0,0.1,0.4,0.55663
1.0,1.0,0.2,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.46826999999999996
1.0,0.0,0.2,1.0,0.8,0.4,0.6,1.0,1.0,0.4,0.63338
0.9,0.8,0.0,1.0,0.6,1.0,0.8,1.0,1.0,0.0,0.67689
0.9,0.8,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.26343
0.9,0.0,0.2,1.0,0.0,0.05,0.2,1.0,1.0,1.0,0.56977
0.9,1.0,0.2,0.0,0.8,0.6,0.6,0.0,1.0,0.4,0.48331
0.9,1.0,0.0,1.0,0.8,0.2,0.0,0.0,1.0,0.0,0.43677
1.0,0.8,0.0,0.0,0.8,0.0,0.8,0.0,0.1,0.0,0.24333
0.9,0.0,0.2,0.3,0.3,0.0,0.3,0.0,0.1,1.0,0.29322
0.9,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.1,0.0,0.67996
0.9,0.8,0.2,0.0,0.6,0.05,0.4,1.0,0.0,1.0,0.46971000000000007
1.0,1.0,0.2,0.0,0.6,0.05,0.8,0.2,0.1,1.0,0.40981000000000006
1.0,1.0,0.2,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.46365999999999996
1.0,1.0,0.2,1.0,0.8,0.6,0.05,0.2,0.0,0.4,0.50187
0.9,0.0,1.0,1.0,0.3,0.4,1.0,0.0,0.1,0.4,0.51344
0.9,0.8,1.0,0.0,0.8,0.05,0.2,0.0,0.1,1.0,0.48638000000000003
